filename,affinity,rmsd,smiles
Z296326792,-7.62323,1.92149,Cc1nc(CN2CCN(C(=O)c3ccc(NC(=O)Nc4ccccc4)cc3)CC2)cs1
Z19313501,-7.69259,1.92192,COc1cc(C(=O)OCC(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)ccc1OCC(=O)Nc1cccc(C(F)(F)F)c1
Z6285114455,-6.64701,1.92195,CC(C)(NC(=O)c1cn(-c2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3)nn1)[C@H]1CCCOC1
Z5015309130,-8.81541,1.92236,C[C@@H](c1nccs1)N(C)C(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z647207554,-7.49575,1.92262,CCN(CC)C(=O)N1CCC[C@@H](C(=O)Nc2ccc(-n3ncc4c(=O)[nH]cnc43)cc2)C1
Z239235722,-9.26670,1.92277,CC(C)(C)C(=O)Nc1ccc(-c2csc(NC(=O)c3ccc(Cn4ccccc4=O)o3)n2)cc1
Z3687066915,-7.98779,1.92297,O=C(N[C@@H]1C[C@@H](Cn2ccnc2)C[C@@H]1O)c1ccc(-c2cn[nH]c2)cc1
Z7865651553,-7.13679,1.92309,COc1ccc(C(=O)Nc2cccc(NC(=O)C(C)(C)c3cc[nH]n3)c2)cn1
Z56839965,-4.23881,1.92317,COc1cc(OC)c(NS(=O)(=O)c2cccc(C(=O)OCC(=O)NC[C@@H]3CCCO3)c2)cc1Cl
Z2464417550,-4.48233,1.92328,CCN1CCC(n2nccc2NC(=O)c2ccc3c(ccn3CCCN)c2)CC1
Z8271758229,6.76990,1.92335,O=C1CC[C@@H](N2C(=O)c3ccc(-c4cn(Cc5ccc(-n6cccn6)cc5)nn4)cc3C2=O)C(=O)N1
Z8275060349,-8.04232,1.92347,O=C1CC[C@@H](N2Cc3cc(-n4cc(CN5CCNCC5=O)nn4)ccc3C2=O)C(=O)N1
Z4994195678,-5.22365,1.92377,Cc1cn2cc(C(=O)NCCCc3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4=O)ccc2n1
Z27057670,-5.66312,1.92402,COc1ccc(C(=O)Nc2nc(-c3ccc(NC(C)=O)cc3)cs2)cc1S(=O)(=O)N(C)C
Z1543646503,-7.30823,1.92404,O=C(Cc1ccc(-n2cnnn2)cc1)Nc1ccc(CN2CCC(O)CC2)cc1
Z1449201899,-8.27875,1.92413,Cc1nc2nc(N)nn2c(C)c1CCC(=O)N1CCN(c2cncc3nnnn23)CC1
Z5000142361,-8.05991,1.92415,O=C1CC[C@H](N2Cc3cc(OCC(=O)Nc4cccc5ccccc45)ccc3C2=O)C(=O)N1
Z19341847,-6.62418,1.92433,COC(=O)c1ccc(COC(=O)c2ccc(OCC(=O)Nc3ccc(OC)cc3)c(OC)c2)cc1
Z815486888,-4.95347,1.92461,NC(=O)N1CCc2cc(S(=O)(=O)N3CCC(NC(=O)CCc4ccccc4)CC3)ccc21
Z367853582,-3.50360,1.92490,CC(=O)NCc1ccc(-c2csc(NC(=O)c3ccc(CN4C[C@@H](C)O[C@@H](C)C4)cc3)n2)o1
Z425024158,-6.37950,1.92603,C[C@@H](NC(=O)c1cnc2c(c1)c(=O)[nH]c(=O)n2C1CC1)c1ccc(NC(=O)Nc2ccccc2)cc1
Z70927013,-7.88113,1.92625,Cc1noc(C)c1CCC(=O)Nc1nc(-c2ccc3c(c2)CC(=O)N3)cs1
Z8448633558,-7.23303,1.92638,NC(=O)c1cc(-c2csc(NC(=O)c3cnc(N4CCOCC4)nc3)n2)c[nH]1
Z6336136149,-8.07466,1.92649,O=C1COc2ccc(C(=O)Nc3cccc(NC(=O)c4ccccc4O)c3)cc2N1
Z1944144987,-8.59797,1.92656,CNC(=O)c1cc2cc(NC(=O)c3ccc(C(=O)N(C)C)cc3)ccc2[nH]1
Z5015281705,-9.50023,1.92658,C[C@H]1Cc2cc(NC(=O)c3cn(-c4ccc5c(c4)C(=O)N([C@H]4CCC(=O)NC4=O)C5)nn3)ccc2O1
Z8215041835,-8.04726,1.92660,O=C1CC[C@@H](N2Cc3cc(-n4cc(CCCOCCO)nn4)ccc3C2=O)C(=O)N1
Z45535106,-7.88395,1.92672,NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1
Z373314870,-6.75779,1.92680,CCNC(=O)C1CCN(c2ccc(C(=O)Nc3cccc(C#N)c3)cc2[N+](=O)[O-])CC1
Z3042735883,-8.06199,1.92681,NC[C@]1(c2ccccc2)C[C@@H](NC(=O)c2cc3n(n2)CC2(CCNCC2)OC3)C1
Z74654179,-5.90969,1.92686,O=C(COC(=O)c1ccc(NC(=O)Nc2ccccc2)cc1)Nc1ccc2c(c1)OCCCO2
Z243267058,-6.69493,1.92740,CC(=O)NCc1ccc(-c2csc(NC(=O)c3cnc4c(c3)c(=O)n(C)c(=O)n4C)n2)cc1
Z1453232020,-8.02927,1.92845,CC(=O)N1CCC(CCC(=O)Nc2ccc3nc(S)oc3c2)CC1
Z2441000756,-7.33808,1.92849,COc1ccc(NS(=O)(=O)c2cccc(C(=O)N3CCC[C@@H](N)C3)c2)cc1
Z53039930,-7.99956,1.92948,NS(=O)(=O)c1ccc(CNS(=O)(=O)c2cc(C(=O)O)ccc2Cl)cc1
Z1955268592,-6.84377,1.92974,CNC(=O)c1cc2cc(NS(=O)(=O)c3cc(CCNC(C)=O)ccc3OC)ccc2[nH]1
Z5015302969,-6.70897,1.92974,C=C=CCNC(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z4994227690,-8.34688,1.92989,O=C1CC[C@H](N2C(=O)c3ccc(CCCNC(=O)Nc4cccc5c4CCO5)cc3C2=O)C(=O)N1
Z19740098,-7.82630,1.93015,N#Cc1ccc(OCC(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1
Z52496819,-7.04638,1.93016,CCC(=O)Nc1ccc(-c2csc(NC(=O)c3ccc4c(c3)[nH]c(=O)c(=O)n4CC)n2)cc1
Z1341310729,-7.05222,1.93031,COc1ccc(CNC(=O)Nc2cccc(S(=O)(=O)Nc3cn[nH]c3)c2)cc1OC
Z4994369923,-8.00242,1.93118,N[C@H](CCS(N)(=O)=O)C(=O)Nc1ccc(C2CCNCC2)cc1
Z242985982,-8.42773,1.93168,CC(=O)Nc1ccc(C(=O)Nc2ccc(NC(N)=O)cc2)cc1
Z15730072,-6.60583,1.93190,O=C(OCc1cccc(S(=O)(=O)N2CCOCC2)c1)c1ccc(-c2ccc(O)cc2)cc1
Z8485159710,-7.96992,1.93221,Cc1ccc(C(=O)NCC(=O)Nc2cccc(NC(=O)c3n[nH]c(=O)[nH]c3=O)c2)cc1C
Z1953233426,-8.21357,1.93317,C[C@@H]1CN(c2ccnc(C(=O)Nc3ccc(-n4nn[nH]c4=O)cc3)c2)C[C@@H](C)O1
Z2488637307,-7.03281,1.93334,COc1cccc(NCC(=O)Nc2ccc(C[C@@H]3CC(=O)NC3=O)cc2)c1
Z1688236055,-7.33927,1.93388,COc1ccc(C(=O)O)cc1S(=O)(=O)Nc1cccc(-n2cn[nH]c2=O)c1
Z4910860130,-6.97343,1.93414,O=C1CC[C@@H](N2Cc3cc(-n4cc(COc5ncccn5)nn4)ccc3C2=O)C(=O)N1
Z30389184,-7.50661,1.93437,Cc1cc(=O)oc2cc(OCC(=O)Nc3ccc(S(=O)(=O)/N=C4/CCCCCN4)cc3)ccc12
Z4999835825,-7.92876,1.93439,CNCc1cccc(NC(=O)c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)c1
Z5015295359,-6.77470,1.93465,CC(F)(F)c1cncc(NC(=O)c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)c1
Z5000135031,-8.63873,1.93474,CSc1ccccc1NC(=O)[C@H](C)Oc1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O
Z5000142408,-7.74985,1.93498,O=C1CC[C@@H](N2Cc3cc(OCC(=O)N[C@H]4CCCc5ccccc54)ccc3C2=O)C(=O)N1
Z6284867125,-8.48569,1.93624,COC(=O)c1ncc(-c2cn(-c3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4)nn2)cc1C
Z2496625233,-6.08111,1.93625,CN(C)CCn1ccc(C(=O)Nc2nc(-c3c[nH]c(C(N)=O)c3)cs2)n1
Z7133964557,-8.56054,1.93642,COc1ccc2nc(O)c(CNc3ccc(S(=O)(=O)N4CCC[C@@H]4CO)cc3)cc2c1
Z44870797,-4.21635,1.93685,COc1ccc(NCC(=O)N/N=C\c2ccc(/C=N\NC(=O)CNc3ccc(OC)cc3)cc2)cc1
Z30575157,-1.99769,1.93710,COc1cccc(NC(=O)COc2ccc(C(=O)NNc3cccc(C(F)(F)F)c3)cc2)c1
Z168029166,-7.68328,1.93739,CC(=O)NCCc1ccc(C(=O)OCC(=O)c2ccc(O)cc2O)cc1
Z52085068,-7.61207,1.93755,O=C(c1ccc(CSc2nnc[nH]2)cc1)N1CCN(S(=O)(=O)c2ccc3c(c2)CCC3)CC1
Z30877993,-9.50093,1.93768,O=C(c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1)N1CCN(c2ccccc2O)CC1
Z641557080,-6.24035,1.93784,COc1ccc(-c2csc([C@H](C#N)C(=O)c3ccc(NC(N)=O)cc3)n2)cc1OC
Z1953233449,-8.55423,1.93794,O=C(Nc1ccc(-n2nn[nH]c2=O)cc1)c1ccc(C(=O)c2cccc(O)c2)cc1
Z32940408,-5.30845,1.93844,CCOc1ccc(S(=O)(=O)Nc2ccc(C(=O)NNC(=O)c3ccc(CSc4nc5ccccc5[nH]4)cc3)cc2)cc1
Z5015213391,-8.09922,1.93854,O=C1CC[C@@H](N2Cc3ccc(-n4cc(C(=O)Nc5ccc6cc[nH]c6n5)nn4)cc3C2=O)C(=O)N1
Z212537540,-8.90414,1.93977,O=C(CNC(=O)Nc1ccccc1)Nc1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1
Z1588225478,-6.36304,1.93978,CN(CCc1cccc(NC(=O)c2ccc(NC(=O)Nc3ccccc3)cc2)c1)C1CC1
Z31387610,-7.33415,1.93982,COc1ccccc1NS(=O)(=O)c1ccc(/C=C/C(=O)Nc2ccc3c(c2)OCO3)cc1
Z466341244,-6.34823,1.93993,O=C(Nc1ccc(C(=O)N2CCC(c3nnc4ccccn34)CC2)cc1)NC1CC1
Z4994221918,-7.89213,1.94020,N#Cc1cccc(S(=O)(=O)NCCCc2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3=O)c1
Z8247337034,-7.09062,1.94029,C[C@H](NC(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1)[C@H]1CN(C)CCN1C
Z24285967,-6.71936,1.94161,COc1ccc(NC(=O)CSc2nc3cc(S(N)(=O)=O)ccc3n2C)cc1OC
Z88592190,-10.10583,1.94185,O=C1CCc2cc(-c3csc(NC(=O)c4ccc(-n5cnc6ccccc65)cc4)n3)ccc2N1
Z8188021807,-6.88790,1.94200,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)NCc5ncc6ccccn56)nn4)ccc3C2=O)C(=O)N1
Z44481785,-6.69321,1.94212,C[C@H](Nc1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1)C(=O)Nc1ccc(C#N)cc1
Z6281465041,-3.45019,1.94256,Cc1nn2c(c1O)CN(C(=O)c1cn(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)nn1)CC2
Z1246508663,-7.52124,1.94259,O=C1CN(c2ccc(NC(=O)CCCc3nc(C4CC4)no3)cn2)CCN1
Z5330394934,-8.14792,1.94271,O=C(N[C@H](CO)c1ccccc1)c1ccc(Cn2cc(-c3ccc4cnccc4c3)nn2)o1
Z4994221781,-6.82455,1.94301,CNS(=O)(=O)NCCCc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O
Z30930651,-7.58788,1.94306,NS(=O)(=O)c1ccc(CNC(=O)c2ccc(CSc3nc4ccccc4[nH]3)cc2)cc1
Z5015206994,-7.55862,1.94311,O=C1CC[C@H](N2Cc3ccc(-n4cc(C(=O)N5CC(c6ocnc6CO)C5)nn4)cc3C2=O)C(=O)N1
Z8354947066,-4.70613,1.94334,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)N[C@@H]5CCn6cncc6C5)nn4)ccc3C2=O)C(=O)N1
Z3134063332,-6.87614,1.94371,N[C@H]1CC[C@]2(CC1)C[C@@H]2C(=O)Nc1cnc(N2CCNCC2)nc1
Z119422134,-4.31438,1.94414,COc1cc(C(=O)Nc2cc(S(C)(=O)=O)ccc2C)cc(OC)c1OCC(N)=O
Z18435586,-8.26177,1.94418,CNC(=O)NC(=O)COc1ccc(S(=O)(=O)c2ccc(OCC(=O)NC(=O)NC)cc2)cc1
Z8222018465,-7.51615,1.94440,O=C1CC[C@@H](N2Cc3c(cccc3-n3cc(-c4ccc(OCCO)cc4)nn3)C2=O)C(=O)N1
Z415021264,-7.75766,1.94458,CC(C)n1ncc2cc(C(=O)NCc3ccc(CN4C(=O)NC(C)(C)C4=O)cc3)cnc21
Z4999840369,-3.21660,1.94466,O=C(O)Cc1cccc(CNC(=O)c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)c1
Z15842887,-6.57481,1.94467,CC(C)COc1ccc(C(=O)OCC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
Z19062663,-4.95905,1.94493,COc1ccc(N(C)S(=O)(=O)c2cccc(C(=O)OCC(=O)Nc3sc4c(c3C#N)CCCCC4)c2)cc1
Z4898699803,-8.73676,1.94497,CC(C)(C)OC(=O)NCc1nc(-c2ccc(NC(=O)c3ccc(-c4csnn4)cc3)cc2)n[nH]1
Z5144829200,-7.13829,1.94509,NCCCCNC(=O)COc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2=O
Z8424106458,-6.96397,1.94515,NC(=O)c1cc(-c2csc(NC(=O)c3cnc4cn[nH]c4c3)n2)c[nH]1
Z5369594519,-9.24908,1.94537,c1ncn(Cc2ccc(-c3noc(-c4ccc(N5CCNCC5)nc4)n3)cc2)n1
Z19850588,-5.98180,1.94563,Cc1nn(CC(=O)OCC(=O)NCCc2ccc(S(N)(=O)=O)cc2)c(C)c1[N+](=O)[O-]
Z19074824,-8.77547,1.94593,C[C@@H](NC(=O)COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
Z7957707436,6.45180,1.94603,CCOC(=O)c1cccc([C@H](C(=O)NC2CCCC2)N(Cc2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)C(=O)CCCl)n1
Z24284505,-7.60888,1.94653,Cn1c(SCC(=O)Nc2ccc3c(c2)OCCCO3)nc2cc(S(N)(=O)=O)ccc21
Z30816769,-6.60025,1.94655,COc1cc(C(=O)Nc2cccc(C(C)=O)c2)ccc1OCC(=O)Nc1ccc(Br)cc1
Z1936428274,-7.87607,1.94696,Cn1ncc2c(O)cc(C(=O)Nc3nc(-c4c[nH]c(C(N)=O)c4)cs3)cc21
Z4994224036,-8.07846,1.94703,O=C1CC[C@H](N2C(=O)c3ccc(CCCNS(=O)(=O)N4CCCCC4)cc3C2=O)C(=O)N1
Z5000405115,-8.32125,1.94715,O=C1CC[C@H](N2C(=O)c3ccc(C(=O)NCC4CCN(C(=O)C(F)(F)F)CC4)cc3C2=O)C(=O)N1
Z68783150,-6.63083,1.94747,CCN(CC(=O)NCc1cccs1)C(=O)c1ccc(NS(=O)(=O)c2cccc([N+](=O)[O-])c2)cc1
Z3919998958,-7.61396,1.94757,O=C(COC(=O)c1ccc(S(=O)(=O)NCc2ccco2)cc1)Nc1cccc2nsnc12
Z4910862073,-8.37463,1.94791,O=C1CC[C@@H](N2Cc3ccc(-n4cc(-c5cccc(CO)c5)nn4)cc3C2=O)C(=O)N1
Z8235741125,-7.11622,1.94823,O=C1CC[C@@H](N2Cc3ccc(-n4cc(C(=O)N5CC(N[C@@H]6CCOC6)C5)nn4)cc3C2=O)C(=O)N1
Z1302475617,-8.91442,1.94830,N/C(=N/OCc1ccc(-n2cccn2)cc1)c1ccc(N2CCC(O)CC2)cc1
Z19161274,-7.54614,1.94895,COc1ccc(NS(=O)(=O)c2ccc3oc(SCC(=O)Nc4ccc(I)cc4)nc3c2)cc1
Z19160892,-7.70376,1.94939,COc1ccc(NS(=O)(=O)c2ccc3oc(S[C@@H](C)C(=O)NC4CCCC4)nc3c2)cc1
Z8701680552,-9.13144,1.94980,c1cc([C@H]2CCCN(Cc3nnc(-c4ccc(-c5nn[nH]n5)cc4)o3)C2)[nH]n1
Z1082898134,-7.99119,1.95071,CC(C)C(=O)Nc1nc(CC(=O)Nc2cnc(-c3cccc(O)c3)nc2)cs1
Z3278589090,-8.01569,1.95093,Nc1nc2[nH]cc(CNc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)nc-2c(=O)n1
Z8307038369,-6.73765,1.95120,CN(CCO)Cc1cn(-c2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)nn1
Z6332332676,-8.79302,1.95121,C[C@@H]1CNC[C@H](C)N1C(=O)c1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O
Z19603750,-7.44814,1.95173,COc1cccc(NC(=O)COc2ccc(C(=O)OCC(=O)Nc3cc(C)on3)cc2)c1
Z2595920039,-7.62025,1.95176,COc1ccc2c(c1)OC[C@@H](C(=O)NCc1cn(C3CCNCC3)nn1)C2
Z32757201,-8.42090,1.95231,O=C(CCc1c[nH]c2ccccc12)Nc1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1
Z6281420931,-8.91840,1.95242,O=C1CC[C@H](N2Cc3cc(-n4cc(C(=O)Nc5cnc6ccsc6c5)nn4)ccc3C2=O)C(=O)N1
Z8284124269,-6.64655,1.95274,C[C@@H](C(=O)Nc1ccccc1N1CCCC1=O)n1cc(CC2CNC2)nn1
Z6281477169,-7.53623,1.95305,COC[C@H]1C[C@]2(CCN2C(=O)c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)C1
Z105896434,-7.46819,1.95314,C[C@@H](Nc1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1)C(=O)Nc1ccc(Cl)cn1
Z19075302,-5.80636,1.95369,O=C(COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1)NC1CCCCC1
Z197772416,-7.74083,1.95373,CCn1nnc2cc(C(=O)NCc3ccc(CS(=O)(=O)NC(C)C)cc3)ccc21
Z6336136076,-8.41048,1.95373,NC(=O)NCc1ccc(C(=O)Nc2cccc(NC(=O)c3cc(F)c[nH]3)c2)cc1
Z19074545,-8.75224,1.95390,C[C@@H](OC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1)C(=O)Nc1ccc(Oc2ccccc2)cc1
Z5015309612,-7.02339,1.95439,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)NCC(=O)Nc5ccccc5)nn4)ccc3C2=O)C(=O)N1
Z24753647,-6.34951,1.95452,CC(=O)Nc1ccc(S(=O)(=O)N(C)c2ccc(OCC(=O)Nc3ccc(C(C)C)cc3)cc2)cc1
Z46054090,-5.10674,1.95488,CCOc1cc(/C=C/C(=O)c2ccc(OC)cc2)ccc1OCC(=O)Nc1ccccc1
Z8188015124,-7.01710,1.95522,N#CCC1(NC(=O)c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)CC(F)(F)C1
Z4910860919,-7.46544,1.95566,CS(=O)(=O)NCc1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z1304097733,-7.64272,1.95651,CC(=O)N1CCN(C(=O)COC(=O)c2ccc(C[C@@H]3CC(=O)NC3=O)cc2)CC1
Z1131716429,-5.64434,1.95654,O=C(NCc1ccc(CN2CCC(O)CC2)cc1)c1csc([N+](=O)[O-])c1
Z31326468,-3.72972,1.95707,CCNC(=O)COc1ccc(/C=C2\N=C(c3ccc(OC(C)C)cc3)OC2=O)cc1OC
Z8275157475,-6.89632,1.95730,CCNC(C)(C)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z2111602629,-9.07848,1.95746,CNC(=O)c1sc2nc(-c3ccc(N4CCC(O)CC4)nc3)[nH]c(=O)c2c1C
Z28461993,-6.65951,1.95746,CC(C)N(Cc1nc2ccccc2c(=O)[nH]1)C(=O)c1ccc(NC(=O)CSc2nnnn2C)cc1
Z5129788167,-2.10550,1.95812,Cc1nc2ccccc2c(=O)n1-c1ccc(C(=O)N2CC(C)(c3cn(CC(=O)Nc4cc(Cl)cc(Cl)c4)nn3)C2)cc1
Z4910860867,-6.61622,1.95821,O=C1CC[C@@H](N2Cc3cc(-n4cc(CCN5CCCC6(C5)OCCO6)nn4)ccc3C2=O)C(=O)N1
Z8188010401,-6.78946,1.95828,Cc1ccc(Cl)c(CNC(=O)c2cn(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)nn2)n1
Z2624085891,-7.15009,1.95829,CC[C@@H]1NC(=O)N(c2cccc(NC(=O)N3CC[C@@H](Cn4ccnn4)C3)c2)C1=O
Z1836261340,-8.12694,1.95838,CN(C)Cc1ccc(S(=O)(=O)Oc2ccc(O[C@@H]3CCCCNC3=O)cc2)cc1
Z3132277267,-4.31525,1.95850,NCc1ccc(C2(C(=O)NCc3ccc(CN4CC[C@H](O)C4)cc3)CC2)cc1
Z68238897,-5.17816,1.95853,COc1ccc(NS(=O)(=O)c2cc(C(=O)NC3CC(C)(C)NC(C)(C)C3)ccc2C)cc1
Z284452914,-6.78014,1.95899,Cc1nn(C)c(C)c1CCC(=O)Nc1nc(-c2c[nH]c(C(N)=O)c2)cs1
Z30604255,-7.30137,1.95900,COc1ccc(NS(=O)(=O)c2cc(NC(=O)Cc3c[nH]c4ccccc34)ccc2N2CCOCC2)cc1
Z2179764442,-7.87310,1.95910,COc1ccc(C(=O)Nc2cccc(CNc3nc(C(F)(F)F)c[nH]3)c2)cc1
Z5000144326,-7.65444,1.95957,C[C@@H](Oc1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O)C(=O)Nc1ccccc1Br
Z46313289,-6.54899,1.95970,COc1cccc(CN(C)CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)c1
Z8213671247,-3.50924,1.95974,CCCS(=O)(=O)Nc1ccc(S(=O)(=O)Nc2cccc3c(=O)n([C@@H]4CCC(=O)NC4=O)c(C)nc23)c(F)c1
Z3346685645,-5.71337,1.95979,COc1ccc(NC(=O)Cc2noc([C@@H](C)[C@H]3CCNC3)n2)cc1
Z3139891359,-7.26851,1.95993,COc1ccc2c(C(=O)Nc3nc(C4CCNCC4)nn3C)cnn2c1
Z33062996,-7.48953,1.95999,CCCCNC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccc(OC)c([N+](=O)[O-])c2)cc1
Z224404164,-7.22519,1.96002,C[C@@H](NC(=O)c1ccc(Cn2cccn2)cc1)c1ccc(S(N)(=O)=O)cc1
Z1116711761,-7.02883,1.96026,C[C@H](C#N)Oc1ccc(CNCc2ccc(N3CCC(O)CC3)c(F)c2)cc1
Z115072840,-6.65220,1.96036,CCc1ccccc1NC(=O)CNC(=O)c1ccc(NC(=O)CSc2nncn2C)cc1
Z8413700428,-5.26328,1.96042,CNC(=O)[C@H]1CCN(Cc2ccc(CC(=O)N3CC[C@@H](N(C)C(=O)OC(C)(C)C)C3)cc2)C1
Z8288899432,-7.04608,1.96062,N[C@@H](CC1CCOCC1)c1cn(-c2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3)nn1
Z2179059725,-8.00998,1.96087,Cc1c(NS(=O)(=O)c2ccc(OC[C@H]3CCOC3)c(F)c2)cccc1-n1cn[nH]c1=O
Z56814369,-7.49131,1.96093,O=C(C1=C(O)C(=O)N(c2ncc(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)s2)[C@@H]1c1cccc(Cl)c1)c1ccco1
Z26495833,-5.94259,1.96126,Cc1ccc(NC(=O)c2ccc(CSc3nnc[nH]3)cc2)cc1S(=O)(=O)N1CCCCCC1
Z8405686188,-5.97562,1.96135,Cc1nc2c(C#N)cnn2c(O)c1CC(=O)Nc1ccc(-n2cc(C#N)c(N)n2)cc1
Z394570614,-5.90763,1.96137,COc1cccc(NC(=O)COc2ccc(C(=O)NCC(=O)NCc3ccccc3)cc2)c1
Z2393867336,-8.72608,1.96150,COc1cccc2c1OC[C@H](C(=O)Nc1cnc3c(c1)C[C@H](N)CC3)C2
Z5000142844,-8.16495,1.96219,O=C1CC[C@@H](N2Cc3cc(OCC(=O)NC4(c5ccccc5)CCC4)ccc3C2=O)C(=O)N1
Z2187210942,-8.06568,1.96244,C[C@H](NC(=O)Cc1nn(C)c(=O)c2ccccc12)c1ccc(N2CCCNC2=O)cc1
Z51540198,-6.72015,1.96259,CCCn1c(SCc2cc(C(C)=O)ccc2OC)nc2cc(S(N)(=O)=O)ccc21
Z6284277212,-8.78223,1.96261,O=C1CC[C@H](N2Cc3cc(-c4cn(Cc5ccc6c(c5)OCO6)nn4)ccc3C2=O)C(=O)N1
Z5000595838,-7.65318,1.96265,Cc1cscc1NC(=O)C(=O)NCC#Cc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O
Z1247878276,-7.56977,1.96271,O=C(CCCc1nc(C2CC2)no1)Nc1cnc(-c2cccc(O)c2)nc1
Z5876129387,-4.44354,1.96294,O=C1CN(C(=O)c2ccc(CNC(=O)C(=O)N3CCN(C(=O)c4cc5ccccc5s4)CC3)cc2)CCN1
Z1893915783,-8.30428,1.96297,Cc1cc(S(N)(=O)=O)ccc1CNC(=O)c1ccc(CSc2nnc[nH]2)cc1
Z5015277880,-8.50439,1.96310,O=C1CC[C@H](N2Cc3ccc(-n4cc(C(=O)NCc5cnn6ccccc56)nn4)cc3C2=O)C(=O)N1
Z44910689,-7.12330,1.96341,COCCNC(=S)N/N=C\c1ccc(OC(=O)c2cc(OC)c(OC)c(OC)c2)cc1
Z5112219130,-7.48308,1.96343,O=C1CC[C@H](N2C(=O)c3ccc(OCC(=O)NC4(c5ccccc5F)CC4)cc3C2=O)C(=O)N1
Z6479103679,-5.63526,1.96364,Nc1nc2cc(C(=O)N3CCN[C@H](c4ccc(O)cc4)C3)ccc2[nH]1
Z62796655,-7.96972,1.96400,NS(=O)(=O)c1ccc(CCC(=O)Nc2ccc3c(c2)OCCCO3)cc1
Z18708674,-7.84854,1.96424,CCOc1ccc(S(=O)(=O)Nc2ccc(C(=O)OCC(=O)Nc3ccc(C(C)=O)cc3)cc2)cc1
Z6284849767,-8.18397,1.96444,COC(=O)c1csc(-c2cn(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)nn2)c1
Z1413104914,-8.48384,1.96454,Cc1cc(Oc2ccc(NS(=O)(=O)c3ccc(C)c([N+](=O)[O-])c3)cc2)n[nH]1
Z5015280985,-7.01017,1.96456,Cc1ccc(NC(=O)c2cn(-c3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4)nn2)c2[nH]ncc12
Z28917513,-8.08671,1.96470,O=C(c1ccc(CSc2nc3ccccc3[nH]2)cc1)N1CCN(C[C@@H]2CCCO2)CC1
